,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
43,四坑_汉服,0.9889037535959887,230.0,0.46956521739130436,0.526829268292683,0.26055744883342413,0.41304347826086957,0.5053191489361702,0.3226649612188339,0.3130434782608696,0.43373493975903615,0.43849441409111023,0.23043478260869565,0.35333333333333333,0.5245483815670013,0.2,0.3205574912891986,0.5661593377590179,0.07391304347826087,0.136,0.6369750946760178,0.07391304347826087,0.13709677419354838,0.6414930075407028,0.46875,0.6521739130434783,0.15317553274527962,0.5454545454545454
44,娱乐_娱乐八卦,0.9785524482189268,300.0,0.18666666666666668,0.2849872773536896,0.5524747669696808,0.14666666666666667,0.23978201634877389,0.6002126485109329,0.12,0.20512820512820512,0.6387565433979034,0.08,0.14457831325301204,0.6799737215042114,0.08,0.14545454545454545,0.6820884644985199,0.08,0.14634146341463417,0.6862942278385162,0.02,0.0392156862745098,0.796372264623642,0.3740648379052369,0.5,0.22234997281900268,0.42796005706134094
45,娱乐_情景短剧,0.9872397055695232,1959.0,0.6835119959162839,0.6391408114558472,0.26547209918498993,0.6329760081674324,0.6414899120538023,0.3335479572415352,0.5696784073506891,0.6282015198423867,0.4064347743988037,0.4890250127616131,0.5920889987639061,0.5010010004043579,0.40837161817253703,0.540723217303143,0.5883657932281494,0.3124042879019908,0.4568868980963046,0.6775445342063904,0.18631955079122,0.30879864636209814,0.7737016379833221,0.6449461262185736,0.6416539050535988,0.324796939412362,0.643295803480041
46,娱乐_相声小品,0.9879852938051958,53.0,0.6226415094339622,0.611111111111111,0.17747325915843248,0.6037735849056604,0.6274509803921567,0.20031361281871796,0.6037735849056604,0.6530612244897959,0.21656201407313347,0.5660377358490566,0.6451612903225807,0.23776531964540482,0.4716981132075472,0.5952380952380953,0.31369470059871674,0.4528301886792453,0.5925925925925926,0.36181390285491943,0.39622641509433965,0.5526315789473684,0.42912599444389343,0.7272727272727273,0.6037735849056604,0.21983663708519705,0.6597938144329897
47,娱乐_综艺节目,0.9879480705402751,1011.0,0.712166172106825,0.6512890094979648,0.17356115253642201,0.6577645895153313,0.6538839724680432,0.21728631434962153,0.5984174085064293,0.6453333333333333,0.2804260700941086,0.5311572700296736,0.6218876664736538,0.35093649169721175,0.437190900098912,0.565579014715291,0.4409535825252533,0.35509396636993074,0.5010467550593162,0.5537835508584976,0.2542037586547972,0.3966049382716049,0.6757172346115112,0.6213333333333333,0.6913946587537092,0.19162355607591097,0.6544943820224719
48,娱乐_街访,0.9950050097448276,136.0,0.6323529411764706,0.6164874551971326,0.25418222695589066,0.5955882352941176,0.6230769230769231,0.29168791323900223,0.5661764705882353,0.6260162601626016,0.33566315472126007,0.5073529411764706,0.6052631578947368,0.4022197425365448,0.47794117647058826,0.5990783410138248,0.4667537063360214,0.47058823529411764,0.6066350710900474,0.49637526273727417,0.21323529411764705,0.34523809523809523,0.7323572337627411,0.6779661016949152,0.5882352941176471,0.30806344410670083,0.6299212598425196
49,娱乐场所_KTV,0.9932059560113468,78.0,0.6282051282051282,0.6163522012578617,0.1677920900983736,0.6153846153846154,0.6357615894039735,0.18585791252553463,0.6153846153846154,0.6575342465753424,0.21782009303569794,0.46153846153846156,0.5714285714285714,0.2838583402335644,0.46153846153846156,0.5853658536585367,0.2979149669408798,0.4230769230769231,0.5689655172413792,0.36802583932876587,0.038461538461538464,0.07407407407407407,0.6578725129365921,0.6857142857142857,0.6153846153846154,0.20652806480048833,0.6486486486486486
50,娱乐场所_夜店迪厅,0.997061028054653,49.0,0.24489795918367346,0.34782608695652173,0.5482816100120544,0.22448979591836735,0.3384615384615384,0.5989653468132019,0.16326530612244897,0.26666666666666666,0.6085724383592606,0.12244897959183673,0.21052631578947364,0.6269936263561249,0.12244897959183673,0.21428571428571427,0.6331738382577896,0.12244897959183673,0.21428571428571427,0.6331738382577896,0.061224489795918366,0.11538461538461538,0.6487705707550049,0.5,0.5714285714285714,0.27094983025560426,0.5333333333333333
51,娱乐场所_酒吧,0.9931044534644976,84.0,0.2619047619047619,0.36666666666666675,0.3203165978193283,0.23809523809523808,0.3508771929824562,0.3526785224676132,0.23809523809523808,0.35714285714285715,0.3570297658443451,0.05952380952380952,0.1111111111111111,0.532414622604847,0.05952380952380952,0.1111111111111111,0.532414622604847,0.05952380952380952,0.11235955056179775,0.5388983935117722,0.05952380952380952,0.11235955056179775,0.5388983935117722,0.5217391304347826,0.5714285714285714,0.14950255486661745,0.5454545454545454
52,季节天气_夏天,0.9909695153187708,197.0,0.25888324873096447,0.3617021276595745,0.4304628074169159,0.16243654822335024,0.26016260162601623,0.5178119838237762,0.1116751269035533,0.1929824561403509,0.5644982159137726,0.10152284263959391,0.17937219730941703,0.5741392821073532,0.10152284263959391,0.1801801801801802,0.5746008455753326,0.02030456852791878,0.039800995024875614,0.6247612535953522,0.02030456852791878,0.039800995024875614,0.6247612535953522,0.42597402597402595,0.8324873096446701,0.13482017331237325,0.563573883161512
53,季节天气_雨天,0.9875835229570475,502.0,0.5039840637450199,0.5482123510292525,0.20720761269330978,0.450199203187251,0.5323910482921084,0.23701633512973785,0.40039840637450197,0.5095057034220533,0.2820587158203125,0.35258964143426297,0.4796747967479674,0.3326740264892578,0.3187250996015936,0.45584045584045585,0.38310952484607697,0.28286852589641437,0.4245142002989537,0.44636566936969757,0.16334661354581673,0.27655986509274877,0.5995816588401794,0.55,0.6573705179282868,0.16645425644641887,0.5989110707803992
