,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
153,未定义_未定义,0.804063429,27,0,0,0.420548975,0,0,0.420548975,0,0,0.420548975,0,0,0.420548975,0,0,0.420548975,0,0,0.420548975,0,0,0.420548975,0.039215686,0.074074074,0.092520857,0.051282051
159,机械载具_电动车,0.980071348,220,0.040909091,0.076595745,0.873453677,0.018181818,0.03539823,0.91280973,0,0,0.973640501,0,0,0.973640501,0,0,0.973640501,0,0,0.973640501,0,0,0.973640501,0.420212766,0.359090909,0.243410125,0.387254902
181,灵异恐怖_灵异,0.944882064,24,0,0,0.224147141,0,0,0.224147141,0,0,0.224147141,0,0,0.224147141,0,0,0.224147141,0,0,0.224147141,0,0,0.224147141,0.057142857,0.166666667,0.029139128,0.085106383
182,特殊节日_情人节,0.827755458,85,0.023529412,0.045454545,0.934261382,0.023529412,0.045454545,0.934261382,0,0,0.962229371,0,0,0.962229371,0,0,0.962229371,0,0,0.962229371,0,0,0.962229371,0.266666667,0.094117647,0.105845232,0.139130435
186,特殊风格_南方北方,0.946347317,38,0.342105263,0.440677966,0.124746211,0,0,0.927198946,0,0,0.927198946,0,0,0.927198946,0,0,0.927198946,0,0,0.927198946,0,0,0.927198946,0.586206897,0.447368421,0.074175916,0.507462687
188,特殊风格_特效,0.874555359,186,0,0,0.872501194,0,0,0.872501194,0,0,0.872501194,0,0,0.872501194,0,0,0.872501194,0,0,0.872501194,0,0,0.872501194,0.132183908,0.247311828,0.130875199,0.172284644
190,特殊风格_鬼畜,0.933284498,54,0,0,0.886477292,0,0,0.886477292,0,0,0.886477292,0,0,0.886477292,0,0,0.886477292,0,0,0.886477292,0,0,0.886477292,0.076388889,0.203703704,0.035459092,0.111111111
196,生活_寻人启事,0.914914595,24,0,0,0.197658747,0,0,0.197658747,0,0,0.197658747,0,0,0.197658747,0,0,0.197658747,0,0,0.197658747,0,0,0.197658747,0.1,0.083333333,0.029648812,0.090909091
200,生活_相亲,0.882282231,91,0.043956044,0.082474227,0.379004836,0.043956044,0.082474227,0.379004836,0,0,0.890958369,0,0,0.890958369,0,0,0.890958369,0,0,0.890958369,0,0,0.890958369,0.211538462,0.120879121,0.106915047,0.153846154
206,知识科普_历史解读,0.970246674,92,0.02173913,0.042105263,0.664599597,0.02173913,0.042105263,0.664599597,0,0,0.861469626,0,0,0.861469626,0,0,0.861469626,0,0,0.861469626,0,0,0.861469626,0.38028169,0.293478261,0.094761659,0.331288344
209,社会关系_同事工友,0.94038187,48,0,0,0.920450032,0,0,0.920450032,0,0,0.920450032,0,0,0.920450032,0,0,0.920450032,0,0,0.920450032,0,0,0.920450032,0.125,0.229166667,0.046022502,0.161764706
225,科技_智能硬件-鼠标键盘,0.992908623,13,0.461538462,0.52173913,0.428824931,0,0,0.884325206,0,0,0.884325206,0,0,0.884325206,0,0,0.884325206,0,0,0.884325206,0,0,0.884325206,0.545454545,0.461538462,0.4244761,0.5
232,考试_其他考试,0.952266252,56,0,0,0.888168097,0,0,0.888168097,0,0,0.888168097,0,0,0.888168097,0,0,0.888168097,0,0,0.888168097,0,0,0.888168097,0.255319149,0.214285714,0.222042027,0.233009709
234,考试_教资,0.999254438,5,0,0,0.193181261,0,0,0.193181261,0,0,0.193181261,0,0,0.193181261,0,0,0.193181261,0,0,0.193181261,0,0,0.193181261,0.153846154,0.4,0.021249939,0.222222222
235,考试_晒成绩,0.989832273,13,0,0,0.925228477,0,0,0.925228477,0,0,0.925228477,0,0,0.925228477,0,0,0.925228477,0,0,0.925228477,0,0,0.925228477,0.5,0.076923077,0.740182781,0.133333333
236,考试_考研,0.962417856,6,0,0,0.282942474,0,0,0.282942474,0,0,0.282942474,0,0,0.282942474,0,0,0.282942474,0,0,0.282942474,0,0,0.282942474,0.031746032,0.333333333,0.019805973,0.057971014
240,职业身份_其他,0.915065312,60,0,0,0.42599982,0,0,0.42599982,0,0,0.42599982,0,0,0.42599982,0,0,0.42599982,0,0,0.42599982,0,0,0.42599982,0.2,0.033333333,0.208739912,0.057142857
243,职业身份_司机代驾,0.990596563,138,0.065217391,0.117647059,0.817087293,0.028985507,0.055555556,0.898956776,0,0,0.95562923,0,0,0.95562923,0,0,0.95562923,0,0,0.95562923,0,0,0.95562923,0.383333333,0.333333333,0.258019892,0.356589147
267,财经_股票基金,0.923533517,15,0,0,0.1174573,0,0,0.1174573,0,0,0.1174573,0,0,0.1174573,0,0,0.1174573,0,0,0.1174573,0,0,0.1174573,0.033333333,0.2,0.01174573,0.057142857
269,资源站_头像,0.940804367,15,0,0,0.123226911,0,0,0.123226911,0,0,0.123226911,0,0,0.123226911,0,0,0.123226911,0,0,0.123226911,0,0,0.123226911,0.25,0.066666667,0.064077994,0.105263158
271,资源站_文案妙句,0.93982034,98,0.030612245,0.058252427,0.383141369,0,0,0.863944411,0,0,0.863944411,0,0,0.863944411,0,0,0.863944411,0,0,0.863944411,0,0,0.863944411,0.172413793,0.153061224,0.10367333,0.162162162
273,资源站_网名,0.924786763,21,0,0,0.52181077,0,0,0.52181077,0,0,0.52181077,0,0,0.52181077,0,0,0.52181077,0,0,0.52181077,0,0,0.52181077,0.235294118,0.19047619,0.026090539,0.210526316
274,资源站_美化包,0.977569808,14,0,0,0.274181932,0,0,0.274181932,0,0,0.274181932,0,0,0.274181932,0,0,0.274181932,0,0,0.274181932,0,0,0.274181932,0.1875,0.214285714,0.057578206,0.2
277,资讯_新闻时政,0.970301246,153,0,0,0.725820243,0,0,0.725820243,0,0,0.725820243,0,0,0.725820243,0,0,0.725820243,0,0,0.725820243,0,0,0.725820243,0.133495146,0.359477124,0.02903281,0.194690265
281,软件软体_微信公众号,0.878844794,3,0,0,0.021474939,0,0,0.021474939,0,0,0.021474939,0,0,0.021474939,0,0,0.021474939,0,0,0.021474939,0,0,0.021474939,4.30E-05,1,3.64E-11,8.60E-05
