,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
117,教程解说_评测,0.9749546881387045,50.0,0.06,0.1090909090909091,0.4442026913166046,0.04,0.07547169811320754,0.47229740023612976,0.04,0.07692307692307693,0.6069119572639465,0.04,0.07692307692307693,0.6069119572639465,0.04,0.07692307692307693,0.6069119572639465,0.04,0.07692307692307693,0.6069119572639465,0.04,0.07692307692307693,0.6069119572639465,0.2153846153846154,0.28,0.1371951536666205,0.24347826086956526
118,教育教学_知识点解题-医学,0.951688287326573,205.0,0.11707317073170732,0.1959183673469388,0.3351063132286072,0.11707317073170732,0.19917012448132781,0.3928932845592499,0.11707317073170732,0.20083682008368203,0.39633187651634216,0.11707317073170732,0.20253164556962028,0.4204106330871582,0.11707317073170732,0.2042553191489362,0.4420280158519745,0.11707317073170732,0.20600858369098712,0.4835900366306305,0.11707317073170732,0.20779220779220778,0.5341178178787231,0.24066390041493776,0.28292682926829266,0.07689337762617833,0.2600896860986547
119,教育教学_知识点解题-数学,0.9732120746265498,189.0,0.0582010582010582,0.10628019323671499,0.679200291633606,0.021164021164021163,0.041025641025641026,0.8316763639450073,0.021164021164021163,0.041237113402061855,0.836891233921051,0.021164021164021163,0.041237113402061855,0.836891233921051,0.021164021164021163,0.041237113402061855,0.836891233921051,0.005291005291005291,0.010526315789473682,0.9740067720413208,0.005291005291005291,0.010526315789473682,0.9740067720413208,0.2018348623853211,0.3492063492063492,0.1170322608965928,0.2558139534883721
120,教育教学_知识点解题-法律,0.9324306148590094,193.0,0.17098445595854922,0.2661290322580645,0.3803386986255646,0.15544041450777202,0.2510460251046025,0.41996508836746216,0.15544041450777202,0.2553191489361702,0.44861847162246704,0.13989637305699482,0.23580786026200873,0.5426979660987854,0.12953367875647667,0.2232142857142857,0.6245580315589905,0.12953367875647667,0.2252252252252252,0.6895551681518555,0.12953367875647667,0.22727272727272727,0.7066741585731506,0.47435897435897434,0.19170984455958548,0.22264978562360987,0.27306273062730624
121,教育教学_知识点解题-英语,0.945981748422827,127.0,0.1889763779527559,0.2874251497005988,0.3343752920627594,0.1889763779527559,0.294478527607362,0.35104599595069885,0.14960629921259844,0.24675324675324678,0.4147545397281647,0.12598425196850394,0.2162162162162162,0.4657992124557495,0.09448818897637795,0.16901408450704222,0.4871602952480316,0.05511811023622047,0.1037037037037037,0.5979792475700378,0.05511811023622047,0.10447761194029852,0.6255561709403992,0.48,0.28346456692913385,0.16746108415858224,0.3564356435643565
122,教育教学_知识点解题-语文,0.9535131569811844,80.0,0.0,0.0,0.24675650894641876,0.0,0.0,0.24675650894641876,0.0,0.0,0.24675650894641876,0.0,0.0,0.24675650894641876,0.0,0.0,0.24675650894641876,0.0,0.0,0.24675650894641876,0.0,0.0,0.24675650894641876,0.11564625850340136,0.2125,0.03701347636481836,0.1497797356828194
123,教育教学_职场技能-方言教学,0.8593790807167144,105.0,0.0,0.0,0.24805568158626556,0.0,0.0,0.24805568158626556,0.0,0.0,0.24805568158626556,0.0,0.0,0.24805568158626556,0.0,0.0,0.24805568158626556,0.0,0.0,0.24805568158626556,0.0,0.0,0.24805568158626556,0.09090909090909091,0.05714285714285714,0.02728612608807699,0.07017543859649122
124,教育教学_职场技能-编程语言教学,0.9741523610239395,196.0,0.19387755102040816,0.29343629343629346,0.44037407636642456,0.17346938775510204,0.27419354838709675,0.5386126637458801,0.15306122448979592,0.25210084033613445,0.634076714515686,0.14795918367346939,0.24786324786324787,0.6475767493247986,0.10714285714285714,0.1891891891891892,0.7746828198432922,0.09693877551020408,0.17431192660550457,0.8312932848930359,0.0663265306122449,0.12380952380952381,0.9132484197616577,0.34299516908212563,0.3622448979591837,0.11853045704062302,0.35235732009925563
125,教育教学_职场技能-视频作图软件教学,0.9684139250619466,160.0,0.36875,0.4573643410852713,0.23398832976818085,0.2625,0.37500000000000006,0.3770028054714203,0.20625,0.3188405797101449,0.4948499798774719,0.18125,0.29292929292929293,0.6802602410316467,0.18125,0.29591836734693877,0.6869722008705139,0.18125,0.2989690721649484,0.737996518611908,0.175,0.2931937172774869,0.7873777747154236,0.4864864864864865,0.45,0.10966077936065978,0.4675324675324675
126,文化_中国习俗,0.8293665058044053,143.0,0.03496503496503497,0.06622516556291391,0.4787220358848572,0.03496503496503497,0.06666666666666667,0.48750463128089905,0.03496503496503497,0.06666666666666667,0.48750463128089905,0.027972027972027972,0.05405405405405405,0.7255642414093018,0.027972027972027972,0.05405405405405405,0.7255642414093018,0.02097902097902098,0.0410958904109589,0.8864306807518005,0.02097902097902098,0.0410958904109589,0.8864306807518005,0.26666666666666666,0.11188811188811189,0.07803732178498363,0.15763546798029557
